Country Name,Region,IncomeGroup,Year,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)",Electric power consumption (kWh per capita),GDP (USD in billions),GDP per capita (USD),Individuals using the Internet (% of population),"Infant mortality rate (per 1,000 live births)",Life expectancy at birth (years),Population density (people per sq. km of land area),Unemployment (% of total labor force) (modeled ILO estimate)
Indonesia,East Asia & Pacific,Lower middle income,2001,21.812,7.461,411.468,160.0,748.258,2.01861,39.5,66.037,118.366,6.082
Indonesia,East Asia & Pacific,Lower middle income,2000,21.773,7.475,390.424,165.0,780.19,0.925564,41.1,65.772,116.757,6.077
Indonesia,East Asia & Pacific,Lower middle income,1999,21.788,7.483,357.021,140.0,671.099,0.444416,42.8,65.513,115.157,6.3
Indonesia,East Asia & Pacific,Lower middle income,1998,21.89,7.498,331.113,95.4455,463.948,0.255307,44.6,65.244,113.561,5.46
Indonesia,East Asia & Pacific,Lower middle income,1997,22.103,7.531,331.298,216.0,1063.71,0.19491,46.5,64.954,111.962,4.68
Indonesia,East Asia & Pacific,Lower middle income,1996,22.435,7.587,297.202,227.0,1137.41,0.056624,48.5,64.637,110.347,4.37
Indonesia,East Asia & Pacific,Lower middle income,1995,22.877,7.67,263.621,202.0,1026.39,0.0261095,50.5,64.291,108.709,3.99
Indonesia,East Asia & Pacific,Lower middle income,1994,23.406,7.776,240.045,177.0,912.203,0.00105974,52.7,63.919,107.044,3.635
Indonesia,East Asia & Pacific,Lower middle income,1993,23.983,7.899,212.852,158.0,827.905,,54.9,63.529,105.351,3.282
Indonesia,East Asia & Pacific,Lower middle income,1992,24.581,8.035,194.333,128.0,681.938,,57.2,63.131,103.634,2.67
Indonesia,East Asia & Pacific,Lower middle income,1991,25.189,8.182,177.955,117.0,631.783,,59.5,62.727,101.896,2.54
Indonesia,East Asia & Pacific,Lower middle income,1990,25.813,8.339,162.524,106.0,585.077,0.0,61.9,62.32,100.142,
Indonesia,East Asia & Pacific,Lower middle income,1989,26.471,8.506,137.513,94.4514,530.003,,64.4,61.915,98.3728,
Indonesia,East Asia & Pacific,Lower middle income,1988,27.179,8.685,119.536,84.3002,481.781,,66.7,61.512,96.588,
Indonesia,East Asia & Pacific,Lower middle income,1987,27.943,8.876,104.355,75.9296,442.215,,69.1,61.107,94.7812,
Indonesia,East Asia & Pacific,Lower middle income,1986,28.754,9.08,92.0568,79.9541,474.859,,71.4,60.7,92.9438,
Indonesia,East Asia & Pacific,Lower middle income,1985,29.592,9.298,79.76,85.2895,516.961,,73.7,60.287,91.0715,
Indonesia,East Asia & Pacific,Lower middle income,1984,30.431,9.528,71.4448,84.8537,525.334,,76.0,59.863,89.1621,
Indonesia,East Asia & Pacific,Lower middle income,1983,31.246,9.773,66.0974,81.0523,512.959,,78.3,59.423,87.2223,
Indonesia,East Asia & Pacific,Lower middle income,1982,32.02,10.032,61.4301,90.1584,583.67,,80.6,58.966,85.2676,
Indonesia,East Asia & Pacific,Lower middle income,1981,32.746,10.305,52.2797,85.5182,566.578,,82.9,58.489,83.319,
Indonesia,East Asia & Pacific,Lower middle income,1980,33.425,10.592,46.1723,72.4823,491.58,,85.2,57.995,81.3923,
"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,2018,,,,,,70.0046,12.4,,50.2224,11.995
"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,2017,19.011,4.835,,454.0,5627.75,64.044,12.8,76.271,49.5309,12.1
"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,2016,19.102,4.821,,419.0,5265.91,53.2268,13.3,76.047,48.8494,12.43
"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,2015,19.066,4.805,,386.0,4916.09,45.335,13.8,75.796,48.1914,11.06
"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,2014,18.93,4.795,3022.12,434.0,5608.6,39.35,14.3,75.502,47.5612,10.57
"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,2013,18.739,4.799,2830.81,467.0,6111.44,29.95,14.9,75.162,46.9572,10.44
"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,2012,18.533,4.82,2784.62,599.0,7927.65,22.73,15.5,74.776,46.3788,12.63
"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,2011,18.335,4.857,2681.5,584.0,7818.06,19.0,16.1,74.352,45.8232,12.45
"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,2010,18.154,4.905,2659.96,487.0,6603.21,15.9,16.9,73.905,45.2875,13.52
"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,2009,17.986,4.955,2505.85,414.0,5677.89,13.8,17.7,73.457,44.7732,11.97
"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,2008,17.823,4.996,2422.58,406.0,5630.44,12.02,18.6,73.027,44.2795,10.48
"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,2007,17.663,5.025,2307.29,350.0,4904.67,9.47,19.6,72.626,43.798,10.6
"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,2006,17.52,5.039,2221.2,266.0,3774.36,8.76,20.7,72.257,43.3181,11.2
"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,2005,17.401,5.041,2079.56,226.0,3246.05,8.1,21.8,71.917,42.8316,12.1
"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,2004,17.309,5.035,2009.52,190.0,2756.2,7.49,23.0,71.592,42.3336,10.3
"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,2003,17.259,5.03,1888.69,154.0,2253.94,6.93372,24.2,71.265,41.825,11.539
"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,2002,17.278,5.033,1745.27,129.0,1911.68,4.62618,25.5,70.921,41.3104,12.8
"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,2001,17.398,5.049,1643.98,127.0,1909.41,1.48422,26.8,70.553,40.7974,12.117
"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,2000,17.654,5.077,1546.51,110.0,1670.01,0.93419,28.2,70.176,40.2904,11.68
"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,1999,18.081,5.109,1466.85,114.0,1756.9,0.378569,29.7,69.813,39.7854,11.199
"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,1998,18.7,5.144,1380.22,110.0,1723.84,0.0998152,31.2,69.471,39.2764,10.489
"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,1997,19.528,5.19,1328.97,114.0,1804.34,0.0467561,32.6,69.139,38.7634,9.741
"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,1996,20.581,5.259,1278.58,120.0,1932.8,0.0158261,34.0,68.791,38.2468,9.1
"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,1995,21.9,5.373,1184.08,96.4192,1569.26,0.00417975,35.4,68.377,37.7236,9.839
"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,1994,23.52,5.554,1157.56,71.8415,1185.69,0.000408332,36.9,67.84,37.2005,10.5
"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,1993,25.419,5.818,1113.48,63.7436,1067.31,,38.3,67.137,36.6682,10.705
"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,1992,27.542,6.176,1065.17,,,,40.0,66.243,36.089,10.633
"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,1991,29.823,6.633,994.573,,,,41.7,65.153,35.4129,11.1
"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,1990,32.183,7.211,940.883,125.0,2214.33,0.0,43.7,63.837,34.6068,
"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,1989,34.544,7.928,860.312,120.0,2197.96,,45.8,62.272,33.6587,
"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,1988,36.817,8.765,802.151,123.0,2318.46,,48.1,60.516,32.5876,
"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,1987,38.912,9.678,807.657,134.0,2617.7,,50.6,58.665,31.4311,
"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,1986,40.747,10.616,758.685,209.0,4244.69,,53.2,56.828,30.244,
"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,1985,42.235,11.484,749.485,180.0,3805.58,,56.0,55.196,29.0695,
"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,1984,43.31,12.175,716.978,162.0,3568.66,,59.0,53.983,27.9187,
"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,1983,43.994,12.631,681.97,156.0,3583.33,,62.5,53.287,26.7914,
"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,1982,44.328,12.837,612.908,126.0,3008.15,,66.5,53.126,25.7062,
"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,1981,44.349,12.811,557.439,100.0,2499.99,,71.0,53.453,24.6813,
"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,1980,44.108,12.622,538.16,94.3623,2441.44,,76.1,54.114,23.7299,
Iraq,Middle East & North Africa,Upper middle income,2018,,,,226.0,5878.04,,22.5,,88.5306,7.928
Iraq,Middle East & North Africa,Upper middle income,2017,29.693,4.826,,193.0,5143.66,49.36,23.2,70.294,86.5016,7.891
Iraq,Middle East & North Africa,Upper middle income,2016,30.388,4.889,,170.0,4649.47,21.23,23.9,70.122,84.3314,8.093
Iraq,Middle East & North Africa,Upper middle income,2015,31.109,4.965,,177.0,4989.8,58.0,24.6,69.929,81.9396,8.079
Iraq,Middle East & North Africa,Upper middle income,2014,31.791,5.057,1328.23,235.0,6818.8,13.21,25.4,69.7,79.2668,7.925
Iraq,Middle East & North Africa,Upper middle income,2013,32.378,5.164,1427.72,235.0,7076.88,9.2,26.2,69.437,76.3762,8.021
Iraq,Middle East & North Africa,Upper middle income,2012,32.834,5.281,1141.14,218.0,6836.03,7.1,27.0,69.148,73.4251,7.965
Iraq,Middle East & North Africa,Upper middle income,2011,33.152,5.401,1314.23,186.0,6045.5,5.0,27.8,68.848,70.7435,8.194
Iraq,Middle East & North Africa,Upper middle income,2010,33.349,5.514,1237.04,139.0,4657.28,2.5,28.6,68.567,68.4794,8.583
Iraq,Middle East & North Africa,Upper middle income,2009,33.464,5.608,863.109,112.0,3853.94,1.06,29.4,68.34,66.7093,8.813
Iraq,Middle East & North Africa,Upper middle income,2008,33.558,5.677,769.365,132.0,4636.61,1.0,30.2,68.19,64.901,8.19
Iraq,Middle East & North Africa,Upper middle income,2007,33.681,5.716,782.05,88.8401,3182.95,0.93,30.9,68.13,63.8161,8.649
Iraq,Middle East & North Africa,Upper middle income,2006,33.854,5.728,981.852,65.1403,2373.21,0.952344,31.6,68.157,62.7572,9.064
Iraq,Middle East & North Africa,Upper middle income,2005,34.092,5.716,836.519,49.9549,1855.52,0.9,32.3,68.266,61.5549,9.42
Iraq,Middle East & North Africa,Upper middle income,2004,34.396,5.686,1202.26,36.6279,1391.96,0.9,33.0,68.437,60.1638,9.716
Iraq,Middle East & North Africa,Upper middle income,2003,34.742,5.653,1040.11,,,0.6,33.6,68.636,58.6334,9.68
Iraq,Middle East & North Africa,Upper middle income,2002,35.104,5.627,1264.92,,,0.5,34.2,68.827,57.0042,9.559
Iraq,Middle East & North Africa,Upper middle income,2001,35.47,5.616,1240.7,,,0.1,34.8,68.983,55.3494,9.393
Iraq,Middle East & North Africa,Upper middle income,2000,35.821,5.627,1240.98,,,,35.5,69.082,53.7247,9.33
Iraq,Middle East & North Africa,Upper middle income,1999,36.136,5.662,1278.83,,,,36.1,69.108,52.1345,9.57
Iraq,Middle East & North Africa,Upper middle income,1998,36.407,5.719,1318.6,,,,36.8,69.06,50.5621,9.512
Iraq,Middle East & North Africa,Upper middle income,1997,36.63,5.798,1360.1,,,,37.5,68.936,49.0193,9.481
Iraq,Middle East & North Africa,Upper middle income,1996,36.808,5.902,1376.46,,,,38.1,68.731,47.5183,9.615
Iraq,Middle East & North Africa,Upper middle income,1995,36.953,6.03,1419.75,,,,38.7,68.446,46.0693,9.535
Iraq,Middle East & North Africa,Upper middle income,1994,37.083,6.183,1374.05,,,,39.4,68.089,44.6746,9.574
Iraq,Middle East & North Africa,Upper middle income,1993,37.219,6.359,1325.87,,,,40.0,67.668,43.3388,9.529
Iraq,Middle East & North Africa,Upper middle income,1992,37.376,6.561,1310.46,,,,40.6,67.191,42.0759,9.197
Iraq,Middle East & North Africa,Upper middle income,1991,37.557,6.79,1096.18,,,,41.3,66.653,40.9023,10.346
Iraq,Middle East & North Africa,Upper middle income,1990,37.755,7.063,1308.91,180.0,10326.9,0.0,42.1,66.011,39.8269,
Iraq,Middle East & North Africa,Upper middle income,1989,37.954,7.4,1333.34,65.6414,3862.4,,42.9,65.212,38.8571,
Iraq,Middle East & North Africa,Upper middle income,1988,38.137,7.804,1339.37,62.5031,3762.45,,43.8,64.246,37.9823,
Iraq,Middle East & North Africa,Upper middle income,1987,38.298,8.261,1312.17,56.6098,3482.17,,44.7,63.147,37.1701,
Iraq,Middle East & North Africa,Upper middle income,1986,38.443,8.746,1330.82,47.1277,2962.19,,45.8,61.979,36.376,
Iraq,Middle East & North Africa,Upper middle income,1985,38.588,9.209,1280.81,48.285,3103.99,,47.0,60.877,35.5667,
Iraq,Middle East & North Africa,Upper middle income,1984,38.757,9.588,1216.95,46.8025,3081.06,,48.3,60.002,34.7312,
Iraq,Middle East & North Africa,Upper middle income,1983,38.969,9.845,1037.82,40.595,2740.01,,49.6,59.454,33.8744,
Iraq,Middle East & North Africa,Upper middle income,1982,39.24,9.966,899.43,42.5953,2951.35,,51.1,59.275,32.9983,
Iraq,Middle East & North Africa,Upper middle income,1981,39.575,9.959,734.4,38.425,2736.02,,52.7,59.448,32.1104,
Iraq,Middle East & North Africa,Upper middle income,1980,39.971,9.86,792.04,53.4057,3911.54,,54.4,59.882,31.2169,
Ireland,Europe & Central Asia,High income: OECD,2018,,,,382.0,78806.4,84.5223,3.1,,70.453,5.691
Ireland,Europe & Central Asia,High income: OECD,2017,12.9,6.3,,335.0,69649.9,84.114,3.2,81.9561,69.7835,6.71
Ireland,Europe & Central Asia,High income: OECD,2016,13.4,6.4,,301.0,63197.1,85.0111,3.2,81.7049,69.0279,8.366
Ireland,Europe & Central Asia,High income: OECD,2015,13.9,6.4,,292.0,61995.4,83.4948,3.3,81.4537,68.2531,9.904
Ireland,Europe & Central Asia,High income: OECD,2014,14.4,6.3,5672.06,258.0,55493.0,83.4917,3.3,81.3488,67.6113,11.856
Ireland,Europe & Central Asia,High income: OECD,2013,14.9,6.4,5698.76,239.0,51590.2,78.2477,3.3,80.9488,67.1188,13.745
Ireland,Europe & Central Asia,High income: OECD,2012,15.6,6.3,5651.01,225.0,48917.9,76.92,3.4,80.8463,66.7663,15.453
Ireland,Europe & Central Asia,High income: OECD,2011,16.2,6.2,5657.54,237.0,51848.9,74.89,3.5,80.7463,66.484,15.353
Ireland,Europe & Central Asia,High income: OECD,2010,16.5,6.1,5927.87,222.0,48715.2,69.85,3.5,80.7439,66.1947,14.533
Ireland,Europe & Central Asia,High income: OECD,2009,16.7,6.3,5947.91,236.0,52105.2,67.38,3.6,80.1902,65.835,12.609
Ireland,Europe & Central Asia,High income: OECD,2008,16.7,6.3,6340.73,275.0,61262.1,65.34,3.7,80.0951,65.1697,6.774
Ireland,Europe & Central Asia,High income: OECD,2007,16.2,6.4,6218.31,270.0,61359.7,61.1583,3.9,79.6415,63.8546,4.98
Ireland,Europe & Central Asia,High income: OECD,2006,15.3,6.7,6351.1,232.0,54306.4,54.82,4.1,79.2415,62.035,4.415
Ireland,Europe & Central Asia,High income: OECD,2005,14.8,6.8,6241.72,212.0,50878.2,41.61,4.4,78.9439,60.3849,4.342
Ireland,Europe & Central Asia,High income: OECD,2004,15.2,7.0,6168.4,194.0,47631.0,36.99,4.7,78.539,59.0835,4.491
Ireland,Europe & Central Asia,High income: OECD,2003,15.4,7.3,6092.55,164.0,41106.9,34.31,5.1,78.139,58.0131,4.478
Ireland,Europe & Central Asia,High income: OECD,2002,15.4,7.5,6035.69,128.0,32541.1,25.85,5.4,77.6341,57.0757,4.215
Ireland,Europe & Central Asia,High income: OECD,2001,15.0,7.8,5896.94,109.0,28227.7,23.1388,5.8,77.1341,56.122,3.683
Ireland,Europe & Central Asia,High income: OECD,2000,14.4,8.2,5796.06,99.853,26241.4,17.8505,6.0,76.5366,55.2355,4.318
Ireland,Europe & Central Asia,High income: OECD,1999,14.4,8.7,5433.86,98.6921,26284.3,10.9338,6.1,76.0829,54.5041,5.804
Ireland,Europe & Central Asia,High income: OECD,1998,14.5,8.5,5201.61,90.0821,24263.2,8.09601,6.1,76.1805,53.8931,7.699
Ireland,Europe & Central Asia,High income: OECD,1997,14.4,8.6,4976.63,82.8261,22542.8,4.08826,6.1,75.9854,53.3339,10.203
Ireland,Europe & Central Asia,High income: OECD,1996,13.9,8.7,4787.89,75.8806,20860.6,2.1993,6.1,75.8317,52.8017,11.717
Ireland,Europe & Central Asia,High income: OECD,1995,13.5,8.9,4525.28,69.2226,19181.4,1.10839,6.1,75.6176,52.3856,11.983
Ireland,Europe & Central Asia,High income: OECD,1994,13.4,8.6,4351.06,57.166,15922.0,0.558377,6.2,75.4768,52.1177,14.57
Ireland,Europe & Central Asia,High income: OECD,1993,13.8,9.0,4185.1,52.4803,14674.6,0.281141,6.4,75.3361,51.9126,15.587
Ireland,Europe & Central Asia,High income: OECD,1992,14.4,8.7,4104.9,55.9855,15733.2,0.169686,6.8,75.181,51.6538,15.03
Ireland,Europe & Central Asia,High income: OECD,1991,14.9,8.9,3897.87,49.8471,14104.1,0.056796,7.2,75.0053,51.3026,15.775
Ireland,Europe & Central Asia,High income: OECD,1990,15.1,8.9,3767.53,49.3647,14048.1,0.0,7.6,74.8091,51.0085,
Ireland,Europe & Central Asia,High income: OECD,1989,14.8,9.1,3598.11,39.2854,11189.2,,8.0,74.5959,50.9654,
Ireland,Europe & Central Asia,High income: OECD,1988,15.5,9.0,3427.28,37.8181,10728.7,,8.3,74.3777,51.1678,
Ireland,Europe & Central Asia,High income: OECD,1987,16.5,8.9,3414.63,33.9611,9593.39,,8.4,74.1625,51.3871,
Ireland,Europe & Central Asia,High income: OECD,1986,17.4,9.5,3271.47,28.749,8121.89,,8.6,73.9514,51.3818,
Ireland,Europe & Central Asia,High income: OECD,1985,17.6,9.4,3114.96,21.2955,6018.94,,8.9,73.7424,51.3584,
Ireland,Europe & Central Asia,High income: OECD,1984,18.1,9.1,2962.27,20.1307,5698.84,,9.3,73.5315,51.2763,
Ireland,Europe & Central Asia,High income: OECD,1983,19.1,9.4,2852.79,20.7909,5922.33,,9.7,73.3137,50.9595,
Ireland,Europe & Central Asia,High income: OECD,1982,20.3,9.3,2794.19,21.5005,6168.02,,10.3,73.0881,50.5995,
Ireland,Europe & Central Asia,High income: OECD,1981,20.9,9.5,2827.4,20.6949,5993.32,,11.0,72.8561,50.1234,
Ireland,Europe & Central Asia,High income: OECD,1980,21.7,9.8,2868.32,21.7739,6380.07,,12.0,72.6232,49.5398,
Isle of Man,Europe & Central Asia,High income: nonOECD,2018,,,,,,,,,147.504,
Isle of Man,Europe & Central Asia,High income: nonOECD,2017,,,,,,,,,146.663,
Isle of Man,Europe & Central Asia,High income: nonOECD,2016,,,,6.59263,79155.5,,,,146.118,
Isle of Man,Europe & Central Asia,High income: nonOECD,2015,,,,6.79242,81606.3,,,,146.025,
Isle of Man,Europe & Central Asia,High income: nonOECD,2014,,,,7.42828,88974.2,,,,146.47,
Isle of Man,Europe & Central Asia,High income: nonOECD,2013,,,,6.75433,80431.7,,,,147.326,
Isle of Man,Europe & Central Asia,High income: nonOECD,2012,,,,6.43336,76104.7,,,,148.304,
Isle of Man,Europe & Central Asia,High income: nonOECD,2011,,,,6.5661,77352.0,,,,148.923,
Isle of Man,Europe & Central Asia,High income: nonOECD,2010,,,,5.92018,69766.5,,,,148.872,
Isle of Man,Europe & Central Asia,High income: nonOECD,2009,,,,5.48708,65031.3,,,,148.028,
Isle of Man,Europe & Central Asia,High income: nonOECD,2008,,,,5.9286,70994.4,,,,146.505,
Isle of Man,Europe & Central Asia,High income: nonOECD,2007,11.4,9.8,,4.4661,54195.0,,,,144.575,
Isle of Man,Europe & Central Asia,High income: nonOECD,2006,,,,3.42265,42106.8,,,,142.605,
Isle of Man,Europe & Central Asia,High income: nonOECD,2005,11.4,9.8,,3.03241,37761.2,,,,140.886,
Isle of Man,Europe & Central Asia,High income: nonOECD,2004,,,,2.82223,35490.8,,,,139.509,
Isle of Man,Europe & Central Asia,High income: nonOECD,2003,,,,2.32885,29522.5,,,,138.393,
Isle of Man,Europe & Central Asia,High income: nonOECD,2002,11.4,11.5,,1.94741,24865.4,,,77.9659,137.4,
Isle of Man,Europe & Central Asia,High income: nonOECD,2001,,,,1.65925,21353.7,,,,136.321,
Isle of Man,Europe & Central Asia,High income: nonOECD,2000,,,,1.56367,20322.9,,,,134.984,
Isle of Man,Europe & Central Asia,High income: nonOECD,1999,,,,1.56747,20624.3,,,,133.335,
Isle of Man,Europe & Central Asia,High income: nonOECD,1998,,,,1.38255,18448.0,,,,131.479,
Isle of Man,Europe & Central Asia,High income: nonOECD,1997,,,,1.18092,15990.8,,,,129.561,
Isle of Man,Europe & Central Asia,High income: nonOECD,1996,11.6,13.2,,1.02309,14038.4,,,,127.856,
Isle of Man,Europe & Central Asia,High income: nonOECD,1995,,,,0.914727,12681.5,,,,126.546,
Isle of Man,Europe & Central Asia,High income: nonOECD,1994,13.7,12.4,,,,,,76.5293,125.721,
Isle of Man,Europe & Central Asia,High income: nonOECD,1993,,,,,,,,,125.312,
Isle of Man,Europe & Central Asia,High income: nonOECD,1992,12.2,13.0,,,,,,,125.007,
Isle of Man,Europe & Central Asia,High income: nonOECD,1991,12.8,14.1,,,,,,,124.442,
Isle of Man,Europe & Central Asia,High income: nonOECD,1990,,,,,,,,,123.33,
Isle of Man,Europe & Central Asia,High income: nonOECD,1989,12.1,14.6,,,,,,,121.521,
Isle of Man,Europe & Central Asia,High income: nonOECD,1988,11.7,14.9,,,,,,,119.168,
Isle of Man,Europe & Central Asia,High income: nonOECD,1987,,,,,,,,,116.616,
Isle of Man,Europe & Central Asia,High income: nonOECD,1986,,,,,,,,,114.382,
Isle of Man,Europe & Central Asia,High income: nonOECD,1985,11.2,16.6,,,,,,,112.768,
Isle of Man,Europe & Central Asia,High income: nonOECD,1984,,,,,,,,,111.942,
Isle of Man,Europe & Central Asia,High income: nonOECD,1983,,,,,,,,,111.746,
Isle of Man,Europe & Central Asia,High income: nonOECD,1982,,,,,,,,,111.881,
Isle of Man,Europe & Central Asia,High income: nonOECD,1981,,,,,,,,,111.888,
Isle of Man,Europe & Central Asia,High income: nonOECD,1980,11.5,15.8,,,,,,,111.493,
Israel,Middle East & North Africa,High income: OECD,2018,,,,370.0,41614.0,,3.0,,410.527,3.95
Israel,Middle East & North Africa,High income: OECD,2017,21.1,5.1,,353.0,40543.6,81.5812,3.0,82.6024,402.648,4.215
